央视频道,#genre#
泾县新闻频道,http://36.111.174.190:1935/live/live1/playlist.m3u8
荆州垄上,http://33058.hlsplay.aodianyun.com/guangdianyun_33058/tv_channel_325.m3u8
荆州新闻,http://33058.hlsplay.aodianyun.com/guangdianyun_33058/tv_channel_216.m3u8
睛彩焦作频道,http://222.143.133.157:90/hls/pd4.m3u8
景县电视二套,http://hbjx.chinashadt.com:1935/live/stream:jx2.stream_360p/playlist.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
九寨沟新闻综合,http://111.231.194.231:85/live/xwzh.m3u8
莒县电视二套,http://61.162.225.122:8181/live/test2.m3u8
莒县图文频道,http://61.162.225.122:8181/live/test3.m3u8
句容生活频道,http://218.3.92.100:1937/live/shenghuo/playlist.m3u8
句容新闻综合,http://218.3.92.100:1937/live/jrxwzh/playlist.m3u8
句容影视频道,http://218.3.92.100:1937/live/yingshi/playlist.m3u8
开平生活,http://pili-live-hls.livekpdst.sobeycache.com/kpdst/zb2.m3u8
开平综合,http://pili-live-hls.livekpdst.sobeycache.com/kpdst/gb1.m3u8
开州生活频道,http://kaixianlive.cbg.cn:10345/5.m3u8
开州综合频道,http://kaixianlive.cbg.cn:10345/1.m3u8
柯桥新闻综合,http://live.scbtv.cn/hls/news.m3u8
柯桥时尚,http://live.scbtv.cn/hls/qfc/index.m3u8
来凤综合,http://laifeng.live.cjyun.org/video/s10099-lfzh/index.m3u8
来宾综合,http://nsul01u0.live2.danghongyun.com/live/hls/35498cf667d94533bdaaac01ad6f2d59/5eaf1d1d0bbb4b828accb0f621919c78-1.m3u8
莱芜科教,http://124.132.96.20:1935/live/ltv2/playlist.m3u8
兰坪综合,http://r.gslb.lecloud.com/live/hls/2018070530000000n13/desc.m3u8
兰州铁路电视,http://pili-live-hls.livelztlj.sobeycache.com/livelztlj/zb1.m3u8
利川公共频道,http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lcgg.m3u8
利川新闻综合,http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lczh.m3u8
连云港城市公共,http://bsyll.qingk.cn/live/lygtv2/index.m3u8
梁平综合频道,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/playlist.m3u8
辽宁公共,http://lms.csytv.com/Live/124/live/livestream.m3u8
临汾综合频道,http://sxxx.chinashadt.com:2037/live/1.stream/playlist.m3u8
临朐先锋频道,http://sdlqx.chinashadt.com:2036/live/lqxf.stream/playlist.m3u8
临朐新闻频道,http://sdlqx.chinashadt.com:2036/live/lqxw.stream/playlist.m3u8
临县电视台,http://sxlx.chinashadt.com:2036/live/stream:lxtv.stream/playlist.m3u8
柳州科教,http://liveplay.lztvnet.com/live/31750_e1bbfc0b68b311e992905cb9018cf0d4.m3u8
柳州新闻综合,http://liveplay.lztvnet.com/live/31750_cc3fcb0f68b311e992905cb9018cf0d4.m3u8
六安公共频道,http://live.china-latv.com/channel2/sd/live.m3u8
六安新闻综合,http://live.china-latv.com/channel1/sd/live.m3u8
龙口生活频道,http://yslk.chinashadt.com:1635/live/stream:di2.stream/playlist.m3u8
龙口新闻综合,http://yslk.chinashadt.com:1635/live/stream:di1.stream/playlist.m3u8
隆化影视频道,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
隆化综合频道,http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8
娄底公共,http://218.77.102.118:1935/live/gonggong/playlist.m3u8
娄底公共频道,http://218.77.102.118:1935/live/gonggong/playlist.m3u8
娄底综合,http://218.77.102.118:1935/live/zonghe/playlist.m3u8
娄底综合频道,http://218.77.102.118:1935/live/zonghe/playlist.m3u8
娄底综合频道,http://mms.ldntv.cn:1935/live/zonghe/playlist.m3u8
泸州公共频道,http://61.157.168.66:6066/lztv2/lztv2.m3u8
泸州科教频道,http://61.157.168.66:6066/lztv3/lztv3.m3u8
泸州新闻综合,http://61.157.168.66:6066/lztv1/lztv1.m3u8
鹿泉一套,http://hblq.chinashadt.com:2036/live/stream:luquan1.stream/playlist.m3u8
滦南新闻综合,http://tv.lnshw.com.cn:3000/hls/pegdvlxq/index.m3u8
滦县综合频道,http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
滦县综艺频道,http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8
罗田旅游,http://luotian.live.cjyun.org/video/s10013-LTLY/index.m3u8
罗田综合,http://luotian.live.cjyun.org/video/s10013-LTZH/index.m3u8
洛阳公共频道,http://live2.lytv.com.cn:1935/live/LYTV3-1/playlist.m3u8
洛阳科教频道,http://live2.lytv.com.cn:1935/live/LYTV2-1/playlist.m3u8
洛阳综合频道,http://live1.lytv.com.cn:1935/live/LYTV1-2/playlist.m3u8
马鞍山公共频道,http://live.massp.cn:5011/vod/video_hls/c03.m3u8
马鞍山新闻综合,http://live.massp.cn:5011/vod/video_hls/c01.m3u8
马鞍山影视频道,http://live.massp.cn:5011/vod/video_hls/c02.m3u8
美丽云南,http://www.ynbit.cn:1935/cyds-mlyn/livestream/playlist.m3u8
蒙城新闻频道,http://live.ahmctv.net/channel1/sd/live.m3u8
绵竹新闻综合,http://pili-live-hls.66.i2863.com/i2863-66/live_66_404312.m3u8
冕宁新闻频道,http://live.sichuanmianning.com/live/xwpd.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京影视,http://live.nbs.cn/channels/njtv/yspd/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
宁德公共,http://220.161.247.82:8199/live/nd2_1128.m3u8
宁德公共频道,http://220.161.247.82:8199/live/nd2.m3u8
宁德新闻综合,http://220.161.247.82:8199/live/nd1_696.m3u8
宁德综合,http://220.161.247.82:8199/live/nd1_1128.m3u8
宁化电视一套,http://fjnh.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
农安新闻综合,http://stream2.jlntv.cn/naxw/sd/live.m3u8
彭水新闻综合,http://pengshuilive.cbg.cn/pengshui01.m3u8
邳州综合频道,http://stream.pznews.com/pztv1/sd/live.m3u8
邳州综合频道,http://ott.js.chinamobile.com/PLTV/3/224/3221227576/index.m3u8
邳州综艺频道,http://stream.pznews.com/pztv2/sd/live.m3u8
平阳新闻综合,http://113.214.24.158:8011/hls/srdekakt/index.m3u8
屏边综合,http://live.hhtv.cc:9098/pbtv/pbtv.m3u8
萍乡教育频道,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv2stream.m3u8
萍乡新闻综合,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv1stream.m3u8
濮阳公共频道,http://218.29.171.2:380/live/py2/index.m3u8
濮阳睛彩电影,http://218.29.171.2:380/live/py3/index.m3u8
浦城电视一套,http://fjpc.chinashadt.com:2036/live/pcxw.stream/playlist.m3u8
浦城电视二套,http://fjpc.chinashadt.com:2036/live/pc2.stream/playlist.m3u8
七师电影频道,http://klmyyun.chinavas.com/hls/qishi4.m3u8
七师新闻综合,http://klmyyun.chinavas.com/hls/qishi1.m3u8
栖霞新闻频道,http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
綦江综合频道,http://113.207.29.195:1935/app_2/_definst_/ls_25.stream/playlist.m3u8
迁安快乐3频道,http://app.qatv.cn:1936/live/stream:kl3pd.stream_720p/playlist.m3u8
迁安生活影视,http://app.qatv.cn:1937/live/stream:shfw.stream_720p/playlist.m3u8
迁安新闻综合,http://app.qatv.cn:1936/live/stream:xwzh.stream_720p/playlist.m3u8
黔江生态文化,http://qianjianglive.cbg.cn:9001/hls/live/live3/starsam.m3u8
黔江武陵频道,http://qianjianglive.cbg.cn:9001/hls/live/live2/starsam.m3u8
黔江综合频道,http://qianjianglive.cbg.cn:9001/hls/live/live1/starsam.m3u8
钦州综合,http://live.gxqztv.com/cspd1/sd/live.m3u8
钦州综合频道,http://live.gxqztv.com/cspd1/sd/live.m3u8
秦皇岛新闻,http://vod.qhdcm.com:1935/live/qhdtv1/800K/tzwj_video.m3u8
秦皇岛影视,http://vod.qhdcm.com:1935/live/qhdtv3/800K/tzwj_video.m3u8
秦皇岛政法,http://vod.qhdcm.com:1935/live/qhdtv2/800K/tzwj_video.m3u8
青田电视台,http://61.153.68.139:1935/live/live1/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
青州综合频道,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
清丰党建频道,http://hnqf.chinashadt.com:2036/live/4.stream/playlist.m3u8
清丰有线频道,http://hnqf.chinashadt.com:2036/live/2.stream/playlist.m3u8
曲周快乐频道,http://hbqz.chinashadt.com:19366/live/stream:qzkl.stream/playlist.m3u8
曲周新闻频道,http://hbqz.chinashadt.com:19366/live/stream:qzxw.stream/playlist.m3u8
泉州闽南语,http://live.qztvxwgj.com/live/mny.m3u8
泉州新闻综合,http://live.qztvxwgj.com/live/news.m3u8
泉州综合,http://live.qztvxwgj.com/live/news.m3u8
壤塘综合频道,http://118.122.239.157:1236/hls/hd-live.m3u8
饶阳一套,http://hbry.chinashadt.com:1938/live/1005.stream_360p/playlist.m3u8
饶阳二套,http://hbry.chinashadt.com:1938/live/1006.stream_360p/playlist.m3u8
仁寿生活资讯,http://118.122.224.176:8091/live/shzx.m3u8
仁寿新闻综合,http://118.122.224.176:8091/live/xwzh.m3u8
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
沙河新闻综合,http://hbsh.chinashadt.com:2036/live/1.stream/playlist.m3u8
山东国际,http://ksdlive.gwpd.iqilu.com/gjpd.m3u8
山东教育,http://live.sdetv.com.cn/live/sdetv/playlist.m3u8
山东居家购物,http://ksdlive.gwpd.iqilu.com/gwpd.m3u8
山东农科,http://ksdlive.gwpd.iqilu.com/nkpd.m3u8
山东齐鲁,http://ksdlive.gwpd.iqilu.com/qlpd.m3u8
山东少儿,http://ksdlive.gwpd.iqilu.com/sepd.m3u8
山东生活,http://ksdlive.gwpd.iqilu.com/shpd.m3u8
山东综艺,http://ksdlive.gwpd.iqilu.com/zypd.m3u8
山西科教,http://sxxx.chinashadt.com:2037/live/4.stream/playlist.m3u8
陕西都市,http://stream.snrtv.com/sxtvs-2.m3u8
陕西公共,http://stream.snrtv.com/sxtvs-5.m3u8
陕西生活,http://stream.snrtv.com/sxtvs-3.m3u8
陕西新闻,http://stream.snrtv.com/sxtvs-1.m3u8
上杭综合频道,http://fjsh.chinashadt.com:1935/live/fjds.stream/playlist.m3u8
上虞经济文化,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
邵东综合频道,http://hnsd.chinashadt.com:2036/live/stream:shaodong.stream/playlist.m3u8
邵武新闻频道,http://r.gslb.lecloud.com/live/hls/201606033000003fc13/desc.m3u8
涉县文化娱乐,http://hbsx.chinashadt.com:2036/live/stream:sxyl.stream/playlist.m3u8
涉县新闻综合,http://hbsx.chinashadt.com:2036/live/stream:sxzh.stream/playlist.m3u8
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
石景山有线,http://live.sjsgdzx.com/channel5/sd/live.m3u8
石楼综合频道,http://sxll.chinashadt.com:1935/live/sl/playlist.m3u8
石狮综合,http://218.5.112.180:88/live/dssl/playlist.m3u8
双峰电视一套,http://hnsf.chinashadt.com:2036/zhuanma/tv1.stream_360p/playlist.m3u8
顺义电视,http://pili-live-hls.livesydst.sobeycache.com/livesydst/zb01.m3u8
松潘新闻综合,http://111.231.197.215:85/live/spxwzh_600k.m3u8
睢宁三农频道,http://jssn.chinashadt.com:2036/live/1004.stream/playlist.m3u8
睢宁生活教育,http://jssn.chinashadt.com:2036/live/1003.stream/playlist.m3u8
睢宁资讯频道,http://jssn.chinashadt.com:2036/live/1005.stream/playlist.m3u8
睢宁综合频道,http://jssn.chinashadt.com:2036/live/1002.stream/playlist.m3u8
绥江综合频道,http://60.160.23.32:6055/sjtv/sjtv.m3u8
遂宁新闻综合,http://snlive.scsntv.com:8091/live/xwzh.m3u8
太仓党建频道,http://58.211.172.37:1935/live/djpdpc/playlist.m3u8
太仓新闻频道,http://58.211.172.37:1935/live/tcxwpc/playlist.m3u8
太原城市资讯,http://sxty.chinashadt.com:2036/zhibo/2.stream/playlist.m3u8
太原新闻,http://sxty.chinashadt.com:2036/zhibo/3.stream/playlist.m3u8
泰兴新闻频道,http://sj.smarttaixing.com:1935/live/_definst_/txzb/playlist.m3u8
天水公共频道,http://61.178.129.74:5021/live_hls/3/playlist.m3u8
天水新闻综合,http://61.178.129.74:5021/live_hls/1/playlist.m3u8
通化新闻,http://stream2.jlntv.cn/tonghua1/sd/live.m3u8
瓦房店经济生活,http://pili-live-hls.livewafangd.sobeycache.com/livewafangd/dszb002.m3u8
瓦房店新闻综合,http://pili-live-hls.livewafangd.sobeycache.com/livewafangd/dszb003.m3u8
万盛新闻综合,http://qxlmlive.cbg.cn:1935/app_2/ls_40.stream/playlist.m3u8
万载综合频道,http://jxwz.chinashadt.com:2036/live/tv1.stream/playlist.m3u8
万州科教频道,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
万州影视文艺,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州综合频道,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
温州都市生活,http://hls.dhtv.cn:8080/live/v3_13.m3u8
温州公共频道,http://hls.dhtv.cn:8080/live/v4_14.m3u8
温州经济科教,http://hls.dhtv.cn:8080/live/v2_12.m3u8
文山州新闻综合,http://store.ovp.wsrtv.com.cn:9090/ch1/hls/playlist.m3u8
涡阳新闻综合,http://220.180.110.101:8083/videos/live/36/57/hwEHU4UVQ1Iv5/hwEHU4UVQ1Iv5.m3u8
无棣综合频道,http://sdwd.chinashadt.com:1935/live/wdzh.stream/playlist.m3u8
无棣综艺频道,http://sdwd.chinashadt.com:1935/live/wdzy.stream/playlist.m3u8
无锡生活,http://live-wx.wifiwx.com/wxtv4/sd/live.m3u8
芜湖新闻综合,http://live1.wuhubtv.com/channel1/sd/live.m3u8
芜湖生活频道,http://live1.wuhubtv.com/channel2/sd/live.m3u8
芜湖公共频道,http://live1.wuhubtv.com/channel3/sd/live.m3u8
芜湖教育频道,http://live1.wuhubtv.com/channel4/sd/live.m3u8
吴桥生活,http://wuqiao.chinashadt.com:2035/live/di6.stream/playlist.m3u8
吴桥综合,http://wuqiao.chinashadt.com:2035/live/di5.stream/playlist.m3u8
西安白鸽,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安白鸽都市,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安健康,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安文化影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安新闻,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8
西山电视台,http://218.26.97.12:5021/live_hls/1/c01.m3u8
隰县新闻综合,http://sxxx.chinashadt.com:2037/live/2.stream/playlist.m3u8
仙桃生活文体,http://36979.hlsplay.aodianyun.com/guangdianyun_36979/tv_channel_510.m3u8
仙桃新闻综合,http://36979.hlsplay.aodianyun.com/guangdianyun_36979/tv_channel_509.m3u8
咸宁综合频道,http://xianning.live.cjyun.org/video/s10140-XNTV-1/index.m3u8
咸阳新闻频道,http://pili-live-hls.livexianyang.sobeycache.com/xianyang/zb01.m3u8
襄阳公共,http://xiangyang.live.cjyun.org/video/s10125-education_hd/index.m3u8
襄阳综合,http://xiangyang.live.cjyun.org/video/s10125-news_hd/index.m3u8
象山新闻综合,http://v.xstv.net/hls-live/live/_definst_/liveevent/2222.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧县经济生活,http://60.171.238.200:8199/live/JJSH.m3u8
萧县农业旅游,http://60.171.238.200:8199/live/NYZB.m3u8
萧县新闻综合,http://60.171.238.200:8199/live/XWZH.m3u8
孝昌生活频道,http://xiaochang.live.cjyun.org/video/s10128-xcsh/index.m3u8
孝昌新闻党建,http://xiaochang.live.cjyun.org/video/s10128-xcxw/index.m3u8
孝感公共频道,http://xiaogan.live.cjyun.org/video/s10139-shpd/index.m3u8
孝感新闻综合,http://xiaogan.live.cjyun.org/video/s10139-xg/index.m3u8
辛集新闻频道,http://zsxj.chinashadt.com:1935/live/xjxw.stream_360p/playlist.m3u8
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
新泰乡村党建,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰影视频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
新泰综合频道,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
新乡新闻综合,http://tv-hls.juyun.tv/13Xzen5/1000/live.m3u8
新沂生活频道,http://stream.yishuweb.cn:1935/live/live2/playlist.m3u8
新沂新闻频道,http://stream.yishuweb.cn:1935/live/live1/playlist.m3u8
兴县综合频道,http://59.48.244.99:8098/hls/xx/playlist.m3u8
宿松新闻综合,http://31022.hlsplay.aodianyun.com/lms_31022/tv_channel_99.m3u8
宿松影视文艺,http://31022.hlsplay.aodianyun.com/lms_31022/tv_channel_126.m3u8
宿州公共频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科教频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
许昌公共频道,http://222.89.181.40:1935/live3/ch3-500k.stream/playlist.m3u8
许昌综合频道,http://222.89.181.40:1935/live2/ch2-500k.stream/playlist.m3u8
宣汉城市公众,http://60.255.77.232/1000/1000.m3u8
宣汉新闻综合,http://60.255.77.232/1001/1001.m3u8
阳泉测试,http://124.166.252.222:6505/live/ch0.m3u8
阳泉科教,http://124.166.252.222:6505/live/ch2.m3u8
阳泉综合,http://124.166.252.222:6505/live/ch1.m3u8
阳泉综合,http://live.yqrtv.com:6505/live/ch1.m3u8
叶县一套,http://hnyx.chinashadt.com:1935/live/yexian1001.stream/playlist.m3u8
叶县二套,http://hnyx.chinashadt.com:1935/live/1002.stream/playlist.m3u8
宜兴新闻频道,http://live-dft-hls-yf.jstv.com/live/yixing_xw/online.m3u8
宜章社会法制,http://hnyz.chinashadt.com:2036/live/stream:tv2.stream/playlist.m3u8
宜章新闻综合,http://hnyz.chinashadt.com:2036/live/stream:tv1.stream/playlist.m3u8
银川生活,http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
应城生活频道,http://yingcheng.live.cjyun.org/video/s10135-YCDJ/index.m3u8
应城新闻综合,http://yingcheng.live.cjyun.org/video/s10135-YCZH/index.m3u8
永年健康频道,http://hbyn.chinashadt.com:1936/live/stream:ynjk.stream_360p/playlist.m3u8
永年民生频道,http://hbyn.chinashadt.com:1936/live/stream:ynms.stream_360p/playlist.m3u8
永新电视一套,http://jxyx.chinashadt.com:2036/live/1002.stream/playlist.m3u8
永新电视二套,http://jxyx.chinashadt.com:2036/live/1003.stream/playlist.m3u8
永州新闻频道,http://live.hn0746.com/xw/sd/live.m3u8
酉阳新闻综合,http://qxlmlive.cbg.cn:1935/app_2/ls_68.stream/chunklist.m3u8
余杭综合频道,http://pullhls46232f8e.live.126.net/live/4b50fb9f7910479f923daf76cf6f5a27/playlist.m3u8
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
玉林公共,http://pili-playback.liveyulin.sobeycache.com/yulintai/zb02.m3u8
玉林新闻综合,http://nsul01u0.live2.danghongyun.com/live/hls/a8481e33232641feab2f4086838cfdcc/aa6e95340e9e4b77838ab9c69b1a2ab5-1.m3u8
玉林知识,http://pili-playback.liveyulin.sobeycache.com/yulintai/zb01.m3u8
元阳综合,http://live.hhtv.cc:9098/yytv/yytv.m3u8
袁州综合频道,http://jxyz.chinashadt.com:8036/live/yz1.stream/playist.m3u8
岳西图文频道,http://58.243.4.22:1935/live/tuwen/playlist.m3u8
岳西影视频道,http://58.243.4.22:1935/live/yingshi/playlist.m3u8
岳西综合频道,http://58.243.4.22:1935/live/zonghe/playlist.m3u8
云梦党建农业,http://yunshangyunmeng.live.cjyun.org/video/s10130-ymdjny.m3u8
云梦综合频道,http://yunshangyunmeng.live.cjyun.org/video/s10130-ymzh.m3u8
赞皇综合,http://hbzz.chinashadt.com:2036/zhibo/4.stream/playlist.m3u8
赞皇综合,http://hbzq.chinashadt.com:1936/live/zaoqiang5.stream_360p/palylist.m3u8
枣庄公共频道,http://stream.zzgd.tv/3/sd/live.m3u8
枣庄教育频道,http://stream.zzgd.tv/2/sd/live.m3u8
泽州新闻综合,http://live.zzbctv.com/channel1/sd/live.m3u8
增城综合,http://202.168.164.38:8083/videos/live/19/27/QEQXMtU5AUpwo/QEQXMtU5AUpwo.m3u8
张家港社会生活,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
章丘公共频道,http://live.zhihuizq.com:1935/live/4_channel-1_output-0_live/playlist.m3u8
章丘综合频道,http://live.zhihuizq.com:1935/live/4_channel-0_output-0_live/playlist.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
长安公共,http://r.gslb.lecloud.com/live/hls/2018070530000005813/desc.m3u8
长春商业,http://stream.chinactv.com/ctv4/sd/live.m3u8
长春市民,http://stream.chinactv.com/ctv3/sd/live.m3u8
长春新知,http://stream.chinactv.com/ctv5/sd/live.m3u8
长春娱乐,http://stream.chinactv.com/ctv2/sd/live.m3u8
长乐综合,http://35908.hlsplay.aodianyun.com/guangdianyun_35908/tv_channel_327.m3u8
长寿文化旅游,http://qxlmlive.cbg.cn:1935/app_2/ls_75.stream/playlist.m3u8
长株潭2,http://live.zzbtv.com/live/live123/800K/tzwj_video.m3u8
赵县电视一套,http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream_360p/playlist.m3u8
浙江公共新闻,http://l.cztvcloud.com/channels/lantian/channel07/360p.m3u8
浙江国际,http://l.cztvcloud.com/channels/lantian/channel10/360p.m3u8
浙江经济生活,http://l.cztvcloud.com/channels/lantian/channel03/360p.m3u8
浙江科教,http://l.cztvcloud.com/channels/lantian/channel04/360p.m3u8
浙江民生,http://l.cztvcloud.com/channels/lantian/channel06/360p.m3u8
浙江钱江,http://l.cztvcloud.com/channels/lantian/channel02/360p.m3u8
浙江少儿,http://l.cztvcloud.com/channels/lantian/channel08/360p.m3u8
浙江影视,http://l.cztvcloud.com/channels/lantian/channel05/360p.m3u8
郑州地铁1频道,http://218.29.90.216:280/live/s1/index.m3u8
郑州地铁2频道,http://218.29.90.216:280/live/s2/index.m3u8
郑州教育频道,http://218.28.177.199:1935/live/mp4:500k/playlist.m3u8
郑州影视戏曲,http://218.29.90.216:280/live/s4/index.m3u8
忠县综合频道,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_35.stream/playlist.m3u8
重庆新闻,http://219.153.252.50/PLTV/88888888/224/3221225531/chunklist.m3u8
舟山公共生活,http://live.wifizs.cn/ggsh/sd/live.m3u8
舟山新闻综合,http://live.wifizs.cn/xwzh/sd/live.m3u8
株洲公共,http://live.zzbtv.com/live/live124/800K/tzwj_video.m3u8
株洲公共法制,http://live.zzbtv.com/live/live124/800K/tzwj_video.m3u8
株洲新闻综合,http://vod.zzlknews.cn:40731/live/_definst_/zzzh/playlist.m3u8
株洲长株潭2,http://live.zzbtv.com/live/live123/800K/tzwj_video.m3u8
株洲综合,http://live.zzbtv.com/live/live122/800K/tzwj_video.m3u8
秭归新闻综合,http://zigui.live.cjyun.org/video/s10111-ZGTV1.m3u8
轮播频道,#genre#
老和部队,http://52ltw.xyz/qe.php?id=616289265
德云社1,http://52ltw.xyz/qe.php?id=202452345
德云社2,http://52ltw.xyz/qe.php?id=421447299
德云社3,http://52ltw.xyz/qe.php?id=468780224
岳云鹏,http://baiducdnct.inter.ptqy.gitv.tv/tslive/c19_lb_yueyunpeng_720p_t10/c19_lb_yueyunpeng_720p_t10.m3u8
轮播1,http://112.50.243.8/PLTV/88888888/224/3221226692/1.m3u8
轮播2,http://112.50.243.8/PLTV/88888888/224/3221226708/1.m3u8
轮播3,http://112.50.243.8/PLTV/88888888/224/3221226712/1.m3u8
轮播4,http://112.50.243.8/PLTV/88888888/224/3221226732/1.m3u8
轮播5,http://112.50.243.8/PLTV/88888888/224/3221226736/1.m3u8
轮播6,http://112.50.243.8/PLTV/88888888/224/3221226741/1.m3u8
轮播8,http://112.50.243.8/PLTV/88888888/224/3221226754/1.m3u8
kk金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
kk娱乐365影院,http://hpull.kktv8.com/livekktv/100213155/playlist.m3u8
kk开心影院,http://hpull.kktv8.com/livekktv/111536805/playlist.m3u8
kk最美影院,http://hpull.kktv8.com/livekktv/134129360/playlist.m3u8
kk幽冥影院,http://hpull.kktv8.com/livekktv/96056021/playlist.m3u8
kk美女电影1,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
kk经典大片,http://hpull.kktv8.com/livekktv/143960119/playlist.m3u8
kk经典电影,http://hpull.kktv8.com/livekktv/145242762/playlist.m3u8
kk全明星影院,http://hpull.kktv8.com/livekktv/104621340/playlist.m3u8
kk影视,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
CIBN嗨播老陈座谈,http://iptv.inewya.com/share/php/cibn.php?id=40
CIBN嗨播老陈座谈,http://youjiatvzb.com/api/cibn.php?id=69&t=1587716700&sign=7b73b741ec844c763e1d4d084d5ed082
CIBN嗨播全球歌曲,http://iptv.inewya.com/QQ:494937337/others/cibn.php?id=15
CIBN嗨播全球歌曲,http://youjiatvzb.com/api/cibn.php?id=183&t=1587716179&sign=899486bb6e1939897eda6f2290403509
CIBN嗨播流行榜单,http://iptv.inewya.com/QQ:494937337/others/cibn.php?id=19
CIBN嗨播流行榜单,http://youjiatvzb.com/api/cibn.php?id=43&t=1587716336&sign=4200a52e9f382d3c584bc3ccd156cb31
CIBN嗨播巨星演唱,http://iptv.inewya.com/QQ:494937337/others/cibn.php?id=25
CIBN嗨播巨星演唱,http://youjiatvzb.com/api/cibn.php?id=49&t=1587716449&sign=9cbfba3b340f42b830ddee954e4e4094
